PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2020-03-07,P,2,3,5,11,13,16,17,21,23,30,32,34,38,45,48,54,57,58,62,70
2020-03-06,P,6,8,12,13,17,20,29,31,34,35,40,41,44,51,54,57,58,62,65,66
2020-03-05,P,2,5,9,12,13,15,16,19,28,34,37,38,40,42,44,48,53,55,57,58
2020-03-04,P,4,5,11,14,17,22,23,26,34,39,40,42,46,49,52,58,61,64,65,68
2020-03-03,P,1,4,12,14,16,17,18,22,25,28,29,32,39,40,42,49,57,59,60,61
2020-03-02,P,1,3,6,7,8,9,21,24,26,29,30,32,33,36,43,44,50,53,60,67
2020-03-01,P,1,2,10,12,13,15,17,26,27,32,34,37,39,41,46,54,59,64,65,67
2020-02-29,P,2,7,11,12,17,21,24,26,29,31,36,37,40,45,49,51,62,63,66,67
2020-02-28,P,2,5,9,10,11,14,16,17,18,19,22,28,29,31,33,36,39,41,53,57
2020-02-27,P,5,7,9,10,13,16,17,20,21,29,32,33,40,47,48,62,64,67,69,70
2020-02-26,P,1,4,9,20,21,27,30,32,34,35,38,43,44,46,48,53,56,57,65,69
2020-02-25,P,1,2,8,11,13,24,27,29,32,37,39,42,43,51,52,53,58,61,64,66
2020-02-24,P,5,10,13,16,29,35,36,37,38,39,41,42,49,54,55,57,62,64,68,69
2020-02-23,P,1,4,6,13,16,18,25,30,37,40,48,49,51,54,57,58,59,60,61,62
2020-02-22,P,8,10,14,15,28,30,31,33,37,42,45,47,51,54,56,59,60,62,67,70
2020-02-21,P,1,3,4,13,16,24,25,27,32,33,34,35,36,43,49,51,52,59,67,70
2020-02-20,P,1,4,7,11,13,14,17,18,31,33,36,37,38,39,43,48,49,55,63,70
2020-02-19,P,1,3,5,6,12,15,21,26,30,36,37,42,43,45,47,58,59,61,62,64
2020-02-18,P,3,7,8,10,11,13,17,20,26,27,30,31,32,33,35,37,53,57,61,63
2020-02-17,P,5,10,12,15,16,29,35,36,37,43,45,48,50,56,57,59,62,66,67,69
2020-02-16,P,3,10,23,25,27,29,30,32,33,36,37,47,49,53,59,60,61,64,67,69
2020-02-15,P,2,4,11,12,27,28,34,35,42,43,47,50,53,54,55,60,61,63,66,67
2020-02-14,P,7,8,10,11,18,20,27,32,33,37,38,45,55,58,60,62,63,65,67,68
2020-02-13,P,4,11,17,19,20,22,25,27,32,35,41,42,44,49,51,54,55,62,67,68
2020-02-12,P,1,2,8,11,13,14,22,23,27,44,47,53,54,55,56,57,59,62,63,66
2020-02-11,P,2,9,12,17,23,24,29,30,35,40,41,45,47,54,59,60,61,63,66,67
2020-02-10,P,2,3,7,8,16,29,31,32,34,38,40,45,46,48,50,53,55,62,69,70
2020-02-09,P,4,8,11,14,17,23,31,39,42,43,48,49,50,51,57,59,62,65,67,69
2020-02-08,P,2,3,6,11,13,16,19,21,26,29,30,31,37,41,45,46,57,58,59,70
2020-02-07,P,4,7,10,11,17,19,25,26,28,30,32,33,34,41,43,46,54,57,64,66
2020-02-06,P,8,12,17,22,25,26,27,28,30,31,35,39,40,44,48,56,58,60,67,68
2020-02-05,P,1,7,8,10,18,23,25,26,29,34,35,36,37,39,40,52,54,56,65,68
2020-02-04,P,6,7,11,14,15,18,20,21,24,26,31,33,35,44,50,56,58,59,62,69
2020-02-03,P,3,4,9,12,13,20,24,31,32,34,38,40,42,46,48,54,58,59,62,65
2020-02-02,P,3,7,13,15,17,21,24,27,28,35,37,39,40,53,58,60,61,64,65,70
2020-02-01,P,1,12,14,17,21,26,29,31,33,40,41,47,55,57,58,59,60,62,64,66
2020-01-31,P,2,3,7,10,13,16,24,26,34,36,37,38,39,40,41,48,53,56,61,66
2020-01-30,P,4,15,21,24,32,39,40,41,43,47,48,50,52,54,57,58,59,60,62,65
2020-01-29,P,6,8,9,10,15,17,21,22,23,24,26,29,41,43,48,49,50,54,62,69
2020-01-28,P,1,4,12,16,18,22,25,27,31,32,33,44,54,59,60,62,65,67,69,70
2020-01-27,P,1,2,4,6,8,10,13,15,20,21,28,30,32,46,54,59,61,62,66,69
2020-01-26,P,3,6,8,14,17,23,28,31,36,39,41,42,47,52,55,57,58,60,65,70
2020-01-25,P,4,6,7,12,13,25,31,32,36,37,38,43,46,51,52,53,56,61,63,68
2020-01-24,P,4,10,11,12,19,21,23,24,26,31,32,34,35,44,59,60,62,63,65,69
2020-01-23,P,2,6,12,20,21,24,33,34,39,41,48,49,51,53,56,57,61,66,67,68
2020-01-22,P,1,3,15,16,21,25,31,32,33,41,42,43,44,47,49,52,53,59,65,66
2020-01-21,P,1,5,8,15,18,20,28,29,30,40,44,45,46,51,56,60,65,66,68,70
2020-01-20,P,1,3,5,6,8,10,16,19,29,30,34,39,41,42,46,47,50,56,58,64
2020-01-19,P,2,6,7,11,15,17,32,33,34,36,37,40,41,42,43,47,48,58,63,67
2020-01-18,P,1,4,10,18,23,28,31,32,34,35,42,48,50,51,58,60,61,66,68,69
2020-01-17,P,1,4,5,6,9,10,17,25,29,35,38,39,40,41,44,51,54,56,57,69
2020-01-16,P,2,4,5,6,9,10,16,24,26,33,35,41,43,50,59,60,62,63,67,68
2020-01-15,P,5,7,8,10,15,20,21,22,24,26,29,30,31,34,35,41,57,61,62,68
2020-01-14,P,1,9,11,13,17,22,26,27,28,34,40,44,45,51,52,54,56,58,62,70
2020-01-13,P,1,2,7,8,10,12,15,17,18,22,24,33,36,42,44,45,50,51,58,65
2020-01-12,P,4,8,11,15,19,20,21,24,26,30,47,52,54,55,56,60,62,63,66,68
2020-01-11,P,8,10,11,19,26,27,35,36,37,39,44,46,49,51,52,53,55,65,66,69
2020-01-10,P,2,3,7,9,27,33,35,36,37,49,50,51,52,53,55,56,59,60,63,66
2020-01-09,P,3,8,12,19,23,26,28,31,33,34,40,53,57,58,60,64,67,68,69,70
2020-01-08,P,1,3,9,10,12,13,15,18,20,30,31,33,35,36,37,39,49,52,60,67
2020-01-07,P,3,6,7,8,9,12,16,23,24,35,36,37,40,47,53,54,56,59,63,68
2020-01-06,P,1,3,5,8,14,15,19,25,32,35,37,42,49,51,53,55,57,61,62,64
2020-01-05,P,1,2,4,6,10,13,14,17,18,19,22,26,28,33,44,45,51,53,61,69
2020-01-04,P,2,3,4,8,15,19,20,22,26,30,31,33,39,42,43,47,49,63,64,69
2020-01-03,P,1,6,7,8,11,13,16,19,21,27,28,31,35,50,53,56,58,66,67,69
2020-01-02,P,2,3,12,17,19,20,23,24,32,33,35,40,42,46,47,48,51,55,61,63
2020-01-01,P,4,7,8,9,15,21,22,25,26,32,35,41,52,56,57,59,64,65,66,68
